OCCSOC,INDNAICS,count,tot_sum,percent
192010,928P,5011,118910,4.21411151290892
192010,92M1,759,118910,0.638297872340425
192010,92M2,6567,118910,5.52266419981499
192010,92MP,245,118910,0.206038180136237
192021,112,53,133538,0.0396890772663961
192021,113M,335,133538,0.250864922344202
192021,213,257,133538,0.192454582216298
192021,2211P,1928,133538,1.44378379187947
192021,2212P,84,133538,0.0629034432146655
192021,221MP,330,133538,0.2471206697719
192021,23,134,133538,0.100345968937681
192021,311M1,212,133538,0.158756309065584
192021,3132Z,146,133538,0.109332175111204
192021,3152,86,133538,0.0644011442435861
192021,3221,161,133538,0.120564932828109
192021,3253,69,133538,0.0516706854977609
192021,3254,410,133538,0.307028710928724
192021,3255,88,133538,0.0658988452725067
192021,3256,113,133538,0.0846201081340143
192021,325M,80,133538,0.0599080411568243
192021,3314,103,133538,0.0771316029894113
192021,332MZ,34,133538,0.0254609174916503
192021,3331M,152,133538,0.113825278197966
192021,333MS,11,133538,0.00823735565906334
192021,3345,154,133538,0.115322979226887
192021,334M1,155,133538,0.116071829741347
192021,334M2,487,133538,0.364690200542168
192021,335M,99,133538,0.0741362009315701
192021,33641M1,589,133538,0.441072953017119
192021,33641M2,1053,133538,0.7885395917267
192021,3391,113,133538,0.0846201081340143
192021,3399ZM,361,133538,0.27033503572017
192021,4234,100,133538,0.0748850514460303
192021,4236,217,133538,0.162500561637886
192021,4243,75,133538,0.0561637885845228
192021,4247,172,133538,0.128802288487172
192021,4248,228,133538,0.170737917296949
192021,4249Z,171,133538,0.128053437972712
192021,424M,66,133538,0.04942413395438
192021,4481,59,133538,0.0441821803531579
192021,4511M,104,133538,0.0778804535038716
192021,45211,111,133538,0.0831224071050937
192021,4539,131,133538,0.0980994173942998
192021,481,1120,133538,0.83871257619554
192021,488,118,133538,0.0883643607063158
192021,492,158,133538,0.118318381284728
192021,4M,181,133538,0.135541943117315
192021,51111,102,133538,0.076382752474951
192021,5111Z,179,133538,0.134044242088394
192021,5112,51,133538,0.0381913762374755
192021,5121,334,133538,0.250116071829741
192021,515,14983,133538,11.2200272581587
192021,5161,62,133538,0.0464287318965388
192021,5171,385,133538,0.288307448067217
192021,517Z,952,133538,0.712905689766209
192021,51913,268,133538,0.200691937875361
192021,5191ZM,686,133538,0.513711452919768
192021,51M,4484,133538,3.35784570684
192021,524,146,133538,0.109332175111204
192021,52M1,128,133538,0.0958528658509188
192021,52M2,198,133538,0.14827240186314
192021,531,174,133538,0.130299989516093
192021,5321,81,133538,0.0606568916712846
192021,53M,94,133538,0.0703919483592685
192021,5411,300,133538,0.224655154338091
192021,5413,1803,133538,1.35017747757193
192021,5415,680,133538,0.509218349833006
192021,5416,2403,133538,1.79948778624811
192021,5417,7520,133538,5.63135586874148
192021,5418,159,133538,0.119067231799188
192021,5419Z,12952,133538,9.69911186328985
192021,5614,203,133538,0.152016654435442
192021,561M,73,133538,0.0546660875556022
192021,6111,110,133538,0.0823735565906334
192021,611M1,5477,133538,4.10145426769908
192021,611M3,79,133538,0.059159190642364
192021,6211,103,133538,0.0771316029894113
192021,6241,63,133538,0.0471775824109991
192021,712,97,133538,0.0726384999026494
192021,713Z,88,133538,0.0658988452725067
192021,8112,163,133538,0.122062633857029
192021,813M,480,133538,0.359448246940946
192021,92119,206,133538,0.154263205978823
192021,9211MP,1011,133538,0.757087870119367
192021,923,192,133538,0.143779298776378
192021,928110P1,408,133538,0.305531009899804
192021,928110P2,11805,133538,8.84018032320388
192021,928110P3,3870,133538,2.89805149096137
192021,928110P4,823,133538,0.61630397340083
192021,928110P5,106,133538,0.0793781545327922
192021,928110P7,125,133538,0.0936063143075379
192021,928P,12158,133538,9.10452455480837
192021,92M1,28172,133538,21.0966166933757
192021,92M2,7416,133538,5.55347541523761
192021,92MP,378,133538,0.283065494465995
192030,111,493,1026496,0.0480274643057547
192030,113M,587,1026496,0.0571848307251076
192030,115,598,1026496,0.0582564374337552
192030,211,9007,1026496,0.877451056799052
192030,2121,227,1026496,0.0221140657148201
192030,2122,1267,1026496,0.123429609077873
192030,2123,1567,1026496,0.152655246586446
192030,213,6156,1026496,0.599710081675915
192030,2211P,17033,1026496,1.65933427894507
192030,2212P,215,1026496,0.0209450402144772
192030,22132,7585,1026496,0.738921535008417
192030,2213M,13206,1026496,1.28651256312738
192030,221MP,1064,1026496,0.103653594363738
192030,22S,880,1026496,0.0857285366918137
192030,23,2303,1026496,0.224355477274144
192030,3113,1431,1026496,0.139406290915893
192030,3114,2188,1026496,0.213152316229191
192030,3115,1971,1026496,0.192012438431324
192030,3116,1669,1026496,0.16259196333936
192030,3118Z,123,1026496,0.0119825113785149
192030,311M1,5122,1026496,0.498979051063034
192030,311M2,6925,1026496,0.674625132489557
192030,311S,618,1026496,0.0602048132676601
192030,3121,4844,1026496,0.471896626971756
192030,3122,966,1026496,0.0941065527776046
192030,3131,101,1026496,0.00983929796121953
192030,3132Z,1436,1026496,0.139893384874369
192030,3133,420,1026496,0.040915892512002
192030,31411,147,1026496,0.0143205623792007
192030,3152,65,1026496,0.00633222146019079
192030,3159,136,1026496,0.013248955670553
192030,3162,229,1026496,0.0223089032982106
192030,316M,106,1026496,0.0103263919196957
192030,3211,314,1026496,0.0305895005923063
192030,3212,303,1026496,0.0295178938836586
192030,3219ZM,463,1026496,0.0451049005548974
192030,3221,1720,1026496,0.167560321715818
192030,32221,304,1026496,0.0296153126753538
192030,3222M,2000,1026496,0.194837583390486
192030,323,863,1026496,0.0840724172329946
192030,3231,809,1026496,0.0788118024814515
192030,32411,11539,1026496,1.12411543737141
192030,3241M,3124,1026496,0.304336305255939
192030,3252,7311,1026496,0.71222878608392
192030,3253,6059,1026496,0.590260458881476
192030,3254,243745,1026496,23.745343381757
192030,3255,19264,1026496,1.87667560321716
192030,3256,28694,1026496,2.7953348089033
192030,325M,125599,1026496,12.2357028181308
192030,3261,3346,1026496,0.325963277012283
192030,32621,1041,1026496,0.101412962154748
192030,3262M,1765,1026496,0.171944167342104
192030,32711,139,1026496,0.0135412120456388
192030,32712,145,1026496,0.0141257247958102
192030,3272,1485,1026496,0.144666905667436
192030,3279,1456,1026496,0.141841760708274
192030,327M,2590,1026496,0.252314670490679
192030,3313,290,1026496,0.0282514495916204
192030,3314,1116,1026496,0.108719371531891
192030,3315,303,1026496,0.0295178938836586
192030,331M,2342,1026496,0.228154810150259
192030,3321,144,1026496,0.014028306004115
192030,3327,146,1026496,0.0142231435875055
192030,3328,3559,1026496,0.346713479643369
192030,33299M,215,1026496,0.0209450402144772
192030,332M,645,1026496,0.0628351206434316
192030,332MZ,873,1026496,0.085046605149947
192030,33311,189,1026496,0.0184121516304009
192030,3331M,447,1026496,0.0435461998877735
192030,3333,817,1026496,0.0795911528150134
192030,3335,172,1026496,0.0167560321715818
192030,3336,64,1026496,0.00623480266849554
192030,333M,1243,1026496,0.121091558077187
192030,333MS,2486,1026496,0.242183116154374
192030,3341,1162,1026496,0.113200635949872
192030,3345,6369,1026496,0.620460284307002
192030,334M1,259,1026496,0.0252314670490679
192030,334M2,6369,1026496,0.620460284307002
192030,3352,203,1026496,0.0197760147141343
192030,335M,2302,1026496,0.224258058482449
192030,33641M1,2833,1026496,0.275987436872623
192030,33641M2,3901,1026496,0.380030706403142
192030,3365,93,1026496,0.00905994762765758
192030,3366,681,1026496,0.0663421971444604
192030,336M,4065,1026496,0.396007388241162
192030,337,340,1026496,0.0331223891763826
192030,3391,18830,1026496,1.83439584762142
192030,3399ZM,4354,1026496,0.424161419041087
192030,33MS,644,1026496,0.0627377018517364
192030,3MS,3610,1026496,0.351681838019827
192030,4234,1439,1026496,0.140185641249454
192030,4235,120,1026496,0.0116902550034291
192030,4236,141,1026496,0.0137360496290292
192030,4237,524,1026496,0.0510474468483073
192030,4238,479,1026496,0.0466636012220213
192030,42393,65,1026496,0.00633222146019079
192030,4239Z,152,1026496,0.0148076563376769
192030,4241,76,1026496,0.00740382816883846
192030,4243,78,1026496,0.00759866575222894
192030,4244,104,1026496,0.0101315543363053
192030,4245,124,1026496,0.0120799301702101
192030,4247,896,1026496,0.0872872373589376
192030,42491,344,1026496,0.0335120643431635
192030,4249Z,288,1026496,0.0280566120082299
192030,424M,11057,1026496,1.0771595797743
192030,4431M,121,1026496,0.0117876737951244
192030,4441Z,1007,1026496,0.0981007232371095
192030,4442,286,1026496,0.0278617744248395
192030,4451,51,1026496,0.00496835837645739
192030,4452,189,1026496,0.0184121516304009
192030,44611,3567,1026496,0.347492829976931
192030,446Z,642,1026496,0.0625428642683459
192030,447,211,1026496,0.0205553650476962
192030,45211,50,1026496,0.00487093958476214
192030,4539,439,1026496,0.0427668495542116
192030,454110,103,1026496,0.01003413554461
192030,454113,251,1026496,0.024452116715506
192030,45439,478,1026496,0.0465661824303261
192030,481,257,1026496,0.0250366294656774
192030,484,67,1026496,0.00652705904358127
192030,486,56,1026496,0.0054554523349336
192030,488,190,1026496,0.0185095704220961
192030,5111Z,642,1026496,0.0625428642683459
192030,5112,59,1026496,0.00574770871001933
192030,5121,60,1026496,0.00584512750171457
192030,515,35,1026496,0.0034096577093335
192030,51912,434,1026496,0.0422797555957354
192030,524,919,1026496,0.0895278695679282
192030,52M1,73,1026496,0.00711157179375273
192030,52M2,418,1026496,0.0407210549286115
192030,53M,116,1026496,0.0113005798366482
192030,5411,477,1026496,0.0464687636386308
192030,5412,469,1026496,0.0456894133050689
192030,5413,58585,1026496,5.7072799114658
192030,5414,125,1026496,0.0121773489619054
192030,5415,2444,1026496,0.238091526903174
192030,5416,7858,1026496,0.765516865141218
192030,5417,156400,1026496,15.236299021136
192030,5418,446,1026496,0.0434487810960783
192030,54194,296,1026496,0.0288359623417919
192030,5419Z,2495,1026496,0.243059885279631
192030,55,1308,1026496,0.127423779537378
192030,5613,4211,1026496,0.410230531828668
192030,5614,463,1026496,0.0451049005548974
192030,5615,94,1026496,0.00915736641935283
192030,56173,144,1026496,0.014028306004115
192030,5617Z,500,1026496,0.0487093958476214
192030,561M,672,1026496,0.0654654280192032
192030,562,10480,1026496,1.02094893696614
192030,6111,282,1026496,0.0274720992580585
192030,611M1,34567,1026496,3.36747537252946
192030,611M3,62,1026496,0.00603996508510506
192030,6211,369,1026496,0.0359475341355446
192030,6212,95,1026496,0.00925478521104807
192030,6213ZM,105,1026496,0.0102289731280005
192030,6214,735,1026496,0.0716028118960035
192030,621M,13905,1026496,1.35460829852235
192030,622,7712,1026496,0.751293721553713
192030,622M,907,1026496,0.0883588440675853
192030,623M,426,1026496,0.0415004052621735
192030,6241,253,1026496,0.0246469542988964
192030,712,328,1026496,0.0319533636760397
192030,713Z,139,1026496,0.0135412120456388
192030,722Z,706,1026496,0.0687776669368415
192030,811192,55,1026496,0.00535803354323836
192030,8111Z,141,1026496,0.0137360496290292
192030,812112,66,1026496,0.00642964025188603
192030,8121M,99,1026496,0.00964446037782904
192030,8129,200,1026496,0.0194837583390486
192030,8139Z,243,1026496,0.023672766381944
192030,813M,168,1026496,0.0163663570048008
192030,92113,591,1026496,0.0575745058918885
192030,9211MP,6523,1026496,0.635462778228069
192030,923,15250,1026496,1.48563657335245
192030,928110P1,290,1026496,0.0282514495916204
192030,928110P2,408,1026496,0.0397468670116591
192030,928110P3,591,1026496,0.0575745058918885
192030,928110P5,75,1026496,0.00730640937714321
192030,928P,11242,1026496,1.09518205623792
192030,92M1,9869,1026496,0.961426055240352
192030,92M2,9071,1026496,0.883685859467548
192030,92MP,11119,1026496,1.08319954485941
192040,111,536,689343,0.0777551958894193
192040,112,168,689343,0.0243710315474299
192040,1133,239,689343,0.0346706936894986
192040,113M,3700,689343,0.53674295669935
192040,114,270,689343,0.0391677292726553
192040,115,559,689343,0.0810917061607937
192040,211,30646,689343,4.44568233811035
192040,2121,1915,689343,0.277800746507907
192040,2122,8460,689343,1.22725551720987
192040,2123,1724,689343,0.250093204689103
192040,213,53496,689343,7.76043275988876
192040,2211P,11554,689343,1.6760886815417
192040,2212P,1690,689343,0.245160972114027
192040,22132,2227,689343,0.32306123366742
192040,2213M,14692,689343,2.13130473508834
192040,221MP,1322,689343,0.191776807772038
192040,22S,76,689343,0.0110249904619326
192040,23,9770,689343,1.41729153701423
192040,3113,70,689343,0.0101545964780958
192040,3115,164,689343,0.0237907688915388
192040,3116,128,689343,0.0185684049885181
192040,311M1,179,689343,0.0259667538511307
192040,311M2,206,689343,0.0298835267783962
192040,3121,635,689343,0.0921166966227263
192040,3122,88,689343,0.0127657784296062
192040,3133,97,689343,0.0140713694053613
192040,31411,91,689343,0.0132009754215246
192040,3211,22,689343,0.00319144460740154
192040,3212,30,689343,0.00435196991918392
192040,3221,71,689343,0.0102996621420686
192040,3222M,65,689343,0.00942926815823182
192040,32411,9897,689343,1.43571487633877
192040,3241M,136,689343,0.0197289303003004
192040,3252,232,689343,0.033655234041689
192040,3253,120,689343,0.0174078796767357
192040,3254,1274,689343,0.184813655901344
192040,3255,246,689343,0.0356861533373081
192040,3256,350,689343,0.0507729823904791
192040,325M,2865,689343,0.415613127282064
192040,3261,27,689343,0.00391677292726553
192040,32621,120,689343,0.0174078796767357
192040,3262M,74,689343,0.010734859133987
192040,3272,117,689343,0.0169726826848173
192040,3279,99,689343,0.0143615007333069
192040,327M,217,689343,0.031479249082097
192040,3313,61,689343,0.00884900550234064
192040,3314,415,689343,0.0602022505487109
192040,331M,519,689343,0.0752890796018818
192040,3321,80,689343,0.0116052531178238
192040,3322,64,689343,0.00928420249425903
192040,3327,104,689343,0.0150868290531709
192040,3328,131,689343,0.0190036019804364
192040,33299M,278,689343,0.0403282545844376
192040,332MZ,99,689343,0.0143615007333069
192040,3331M,290,689343,0.0420690425521112
192040,333M,162,689343,0.0235006375635932
192040,333MS,138,689343,0.020019061628246
192040,3345,173,689343,0.0250963598672939
192040,334M2,951,689343,0.13795744643813
192040,3352,118,689343,0.0171177483487901
192040,335M,282,689343,0.0409085172403288
192040,33641M1,230,689343,0.0333651027137434
192040,33641M2,124,689343,0.0179881423326269
192040,3366,85,689343,0.0123305814376878
192040,336M,967,689343,0.140278497061695
192040,337,717,689343,0.104012081068496
192040,3391,243,689343,0.0352509563453897
192040,3399ZM,367,689343,0.0532390986780166
192040,3MS,146,689343,0.0211795869400284
192040,4231,141,689343,0.0204542586201644
192040,4234,200,689343,0.0290131327945595
192040,4235,113,689343,0.0163924200289261
192040,4238,335,689343,0.0485969974308871
192040,42393,132,689343,0.0191486676444092
192040,4239Z,99,689343,0.0143615007333069
192040,4245,36,689343,0.0052223639030207
192040,4247,5747,689343,0.833692370851666
192040,42491,32,689343,0.00464210124712951
192040,4249Z,51,689343,0.00739834886261266
192040,4431M,124,689343,0.0179881423326269
192040,4441Z,33,689343,0.00478716691110231
192040,44611,83,689343,0.0120404501097422
192040,447,1519,689343,0.220354743574679
192040,45431,736,689343,0.106768328683979
192040,454310,568,689343,0.0823972971365489
192040,45439,91,689343,0.0132009754215246
192040,481,275,689343,0.0398930575925193
192040,482,86,689343,0.0124756471016606
192040,483,64,689343,0.00928420249425903
192040,484,109,689343,0.0158121573730349
192040,485M,28,689343,0.00406183859123833
192040,486,1677,689343,0.243275118482381
192040,488,931,689343,0.135056133158674
192040,491,196,689343,0.0284328701386683
192040,493,107,689343,0.0155220260450893
192040,515,161,689343,0.0233555718996204
192040,5171,106,689343,0.0153769603811165
192040,517Z,371,689343,0.0538193613339078
192040,5182,164,689343,0.0237907688915388
192040,51912,134,689343,0.0194387989723548
192040,522M,344,689343,0.0499025884066423
192040,524,390,689343,0.0565756089493909
192040,52M1,134,689343,0.0194387989723548
192040,52M2,116,689343,0.0168276170208445
192040,531,353,689343,0.0512081793823974
192040,5411,263,689343,0.0381522696248457
192040,5412,88,689343,0.0127657784296062
192040,5413,139572,689343,20.2471048520113
192040,5414,206,689343,0.0298835267783962
192040,5415,3099,689343,0.449558492651699
192040,5416,86149,689343,12.4972618855925
192040,5417,25642,689343,3.71977375559047
192040,5418,316,689343,0.045840749815404
192040,5419Z,10221,689343,1.48271615146596
192040,55,2048,689343,0.297094479816289
192040,5613,1291,689343,0.187279772188881
192040,5614,537,689343,0.0779002615533922
192040,5616,138,689343,0.020019061628246
192040,56173,53,689343,0.00768848019055826
192040,5617Z,417,689343,0.0604923818766565
192040,561M,779,689343,0.113006152234809
192040,562,6448,689343,0.935383401296597
192040,6111,1311,689343,0.190181085468337
192040,611M1,17810,689343,2.58361947535552
192040,611M3,450,689343,0.0652795487877588
192040,6214,73,689343,0.0105897934700142
192040,621M,753,689343,0.109234444971516
192040,622,4352,689343,0.631325769609614
192040,6231,53,689343,0.00768848019055826
192040,6241,57,689343,0.00826874284644944
192040,711,94,689343,0.0136361724134429
192040,712,3717,689343,0.539209072986887
192040,713Z,572,689343,0.0829775597924401
192040,8111Z,31,689343,0.00449703558315672
192040,8112,527,689343,0.0764496049136642
192040,8113,193,689343,0.0279976731467499
192040,8129,92,689343,0.0133460410854974
192040,8131,136,689343,0.0197289303003004
192040,8139Z,148,689343,0.021469718267974
192040,813M,5378,689343,0.780163140845704
192040,92113,394,689343,0.0571558716052821
192040,92119,531,689343,0.0770298675695554
192040,9211MP,13157,689343,1.90862894089009
192040,923,12444,689343,1.80519712247749
192040,928110P1,770,689343,0.111700561259054
192040,928110P3,977,689343,0.141729153701423
192040,928110P4,119,689343,0.0172628140127629
192040,928110P5,430,689343,0.0623782355083028
192040,928P,11800,689343,1.71177483487901
192040,92M1,138450,689343,20.0843411770338
192040,92M2,12498,689343,1.81303066833202
192040,92MP,1565,689343,0.227027764117428
192041,112,73,53623,0.136135613449453
192041,113M,70,53623,0.130540999198105
192041,115,152,53623,0.2834604554016
192041,211,233,53623,0.434515040187979
192041,2121,77,53623,0.143595099117916
192041,2122,753,53623,1.40424817708819
192041,213,517,53623,0.964138522648863
192041,2211P,1310,53623,2.44298155642169
192041,2212P,199,53623,0.371109412006042
192041,22132,231,53623,0.430785297353748
192041,2213M,1906,53623,3.5544449210227
192041,221MP,525,53623,0.97905749398579
192041,23,948,53623,1.76789810342577
192041,3113,102,53623,0.190216884545811
192041,3221,148,53623,0.276000969733137
192041,32411,136,53623,0.253622512727747
192041,3254,363,53623,0.676948324413032
192041,325M,153,53623,0.285325326818716
192041,32621,17,53623,0.0317028140909684
192041,3333,128,53623,0.238703541390821
192041,3345,111,53623,0.207000727299853
192041,335M,73,53623,0.136135613449453
192041,33641M1,330,53623,0.615407567648211
192041,3391,51,53623,0.0951084422729053
192041,3MS,88,53623,0.16410868470619
192041,4234,105,53623,0.195811498797158
192041,4247,66,53623,0.123081513529642
192041,4441Z,54,53623,0.100703056524253
192041,4481,94,53623,0.175297913208884
192041,485M,188,53623,0.350595826417768
192041,486,82,53623,0.152919456203495
192041,488,132,53623,0.246163027059284
192041,491,78,53623,0.145459970535032
192041,5241,73,53623,0.136135613449453
192041,5413,10775,53623,20.0939895194226
192041,5415,305,53623,0.568785782220316
192041,5416,8175,53623,15.2453238349216
192041,5417,1619,53623,3.01922682431046
192041,5419Z,512,53623,0.954814165563285
192041,55,312,53623,0.581839882140127
192041,5613,407,53623,0.759002666766127
192041,5616,121,53623,0.225649441471011
192041,561M,178,53623,0.331947112246611
192041,562,1337,53623,2.49333308468381
192041,6111,220,53623,0.410271711765474
192041,611M1,924,53623,1.72314118941499
192041,611M3,90,53623,0.167838427540421
192041,6214,95,53623,0.177162784626
192041,622M,146,53623,0.272271226898905
192041,712,293,53623,0.546407325214926
192041,713Z,276,53623,0.514704511123958
192041,8139Z,93,53623,0.173433041791768
192041,813M,690,53623,1.2867612778099
192041,9211MP,1323,53623,2.46722488484419
192041,923,1664,53623,3.10314603808067
192041,928P,1732,53623,3.22995729444455
192041,92M1,11398,53623,21.2558044122858
192041,92M2,1149,53623,2.14273725826604
192041,92MP,223,53623,0.415866326016821
19204X,1133,205,54460,0.376423062798384
19204X,113M,319,54460,0.585751009915534
19204X,211,4794,54460,8.8027910392949
19204X,2122,1414,54460,2.59640102827764
19204X,2123,361,54460,0.662871832537642
19204X,213,5721,54460,10.5049577671686
19204X,2211P,392,54460,0.719794344473008
19204X,2212P,313,54460,0.574733749540948
19204X,2213M,1557,54460,2.85897906720529
19204X,221MP,56,54460,0.102827763496144
19204X,23,1372,54460,2.51928020565553
19204X,3221,154,54460,0.282776349614396
19204X,32411,1011,54460,1.85640837311788
19204X,325M,130,54460,0.238707308116048
19204X,3272,163,54460,0.299302240176276
19204X,327M,24,54460,0.0440690414983474
19204X,336M,105,54460,0.19280205655527
19204X,4247,685,54460,1.25780389276533
19204X,447,557,54460,1.02276900477415
19204X,481,45,54460,0.0826294528094014
19204X,486,167,54460,0.306647080426001
19204X,5111Z,119,54460,0.218508997429306
19204X,515,17,54460,0.0312155710613294
19204X,517311,59,54460,0.108336393683437
19204X,517Z,143,54460,0.262578038927653
19204X,52M2,58,54460,0.106500183621006
19204X,5413,12277,54460,22.5431509364671
19204X,5415,425,54460,0.780389276533235
19204X,5416,6562,54460,12.0492104296732
19204X,5417,811,54460,1.48916636063166
19204X,54194,97,54460,0.178112376055821
19204X,5419Z,1057,54460,1.94087403598972
19204X,55,240,54460,0.440690414983474
19204X,562,59,54460,0.108336393683437
19204X,611M1,1581,54460,2.90304810870364
19204X,622M,39,54460,0.0716121924348146
19204X,712,145,54460,0.266250459052516
19204X,813M,173,54460,0.317664340800588
19204X,92113,91,54460,0.167095115681234
19204X,9211MP,1340,54460,2.46052148365773
19204X,923,169,54460,0.310319500550863
19204X,928110P3,92,54460,0.168931325743665
19204X,928P,577,54460,1.05949320602277
19204X,92M1,7520,54460,13.8082996694822
19204X,92M2,1264,54460,2.32096951891296
192099,111,2485,2475358,0.100389519414969
192099,112,21,2475358,0.00084836213590115
192099,1133,24,2475358,0.000969556726744172
192099,113M,3390,2475358,0.136949887652614
192099,114,1175,2475358,0.0474678814135168
192099,115,1059,2475358,0.0427816905675866
192099,211,1916,2475358,0.0774029453517431
192099,2121,102,2475358,0.00412061608866273
192099,2122,237,2475358,0.0095743726765987
192099,2123,261,2475358,0.0105439294033429
192099,213,6011,2475358,0.242833561852467
192099,2211P,3313,2475358,0.133839226487643
192099,2212P,129,2475358,0.00521136740624993
192099,22132,1083,2475358,0.0437512472943308
192099,2213M,2911,2475358,0.117599151314679
192099,221MP,236,2475358,0.00953397447965102
192099,23,3325,2475358,0.134324004851016
192099,3113,1504,2475358,0.0607588882093015
192099,3114,1491,2475358,0.0602337116489817
192099,3115,2441,2475358,0.0986119987492718
192099,3116,1056,2475358,0.0426604959767436
192099,3118Z,239,2475358,0.00965516907049405
192099,311M1,4544,2475358,0.18356940693023
192099,311M2,3380,2475358,0.136545905683138
192099,311S,685,2475358,0.0276727649091566
192099,3121,3588,2475358,0.144948730648254
192099,3122,2222,2475358,0.0897647936177313
192099,3132Z,524,2475358,0.0211686552005811
192099,314Z,236,2475358,0.00953397447965102
192099,315M,75,2475358,0.00302986477107554
192099,3162,511,2475358,0.0206434786402613
192099,3211,427,2475358,0.0172500300966567
192099,3219ZM,224,2475358,0.00904919611627894
192099,3221,2052,2475358,0.0828971001366267
192099,32221,379,2475358,0.0153109166431684
192099,3222M,2452,2475358,0.0990563789156962
192099,323,354,2475358,0.0143009617194765
192099,3231,680,2475358,0.0274707739244182
192099,32411,3425,2475358,0.138363824545783
192099,3241M,1029,2475358,0.0415697446591564
192099,3252,3376,2475358,0.136384312895347
192099,3253,5157,2475358,0.208333501659154
192099,3254,198531,2475358,8.02029443821864
192099,3255,2783,2475358,0.112428182105376
192099,3256,16549,2475358,0.668549761287054
192099,325M,32357,2475358,1.30716445863588
192099,3261,2544,2475358,0.102773013034882
192099,32621,689,2475358,0.0278343576969473
192099,3262M,399,2475358,0.0161188805821219
192099,32711,135,2475358,0.00545375658793597
192099,32712,287,2475358,0.0115942825239824
192099,327120,251,2475358,0.0101399474338661
192099,3272,3951,2475358,0.159613276140259
192099,3279,954,2475358,0.0385398798880808
192099,327M,745,2475358,0.030096656726017
192099,3313,335,2475358,0.0135333959774707
192099,3314,390,2475358,0.0157552968095928
192099,3315,64,2475358,0.00258548460465113
192099,331M,392,2475358,0.0158360932034881
192099,3321,100,2475358,0.00403981969476738
192099,3327,91,2475358,0.00367623592223832
192099,3328,696,2475358,0.028117145075581
192099,33299M,243,2475358,0.00981676185828474
192099,332M,309,2475358,0.0124830428568312
192099,332MZ,868,2475358,0.0350656349505809
192099,33311,430,2475358,0.0173712246874998
192099,3331M,406,2475358,0.0164016679607556
192099,3333,2437,2475358,0.0984504059614811
192099,3335,258,2475358,0.0104227348124999
192099,3336,1439,2475358,0.0581330054077026
192099,333M,2148,2475358,0.0867753270436034
192099,333MS,2696,2475358,0.108913538970929
192099,3341,4509,2475358,0.182155470037061
192099,3345,18264,2475358,0.737832669052315
192099,334M1,3728,2475358,0.150604478220928
192099,334M2,21350,2475358,0.862501504832837
192099,335M,4522,2475358,0.182680646597381
192099,33641M1,4932,2475358,0.199243907345927
192099,33641M2,4728,2475358,0.191002675168602
192099,3366,584,2475358,0.0235925470174415
192099,3369,297,2475358,0.0119982644934591
192099,336M,4449,2475358,0.179731578220201
192099,337,405,2475358,0.0163612697638079
192099,3391,29181,2475358,1.17885978513007
192099,3399M,396,2475358,0.0159976859912788
192099,3399ZM,2843,2475358,0.114852073922237
192099,3MS,2200,2475358,0.0888760332848824
192099,4233,123,2475358,0.00496897822456388
192099,4234,2613,2475358,0.105560488624272
192099,4236,776,2475358,0.0313490008313949
192099,4239Z,161,2475358,0.00650410970857549
192099,4241,100,2475358,0.00403981969476738
192099,4244,1098,2475358,0.0443572202485459
192099,4245,151,2475358,0.00610012773909875
192099,4247,1738,2475358,0.0702120662950571
192099,42491,613,2475358,0.0247640947289241
192099,4249Z,38,2475358,0.00153513148401161
192099,424M,9222,2475358,0.372552172251448
192099,4251,82,2475358,0.00331265214970925
192099,42S,365,2475358,0.014745341885901
192099,4411,156,2475358,0.00630211872383712
192099,4413,67,2475358,0.00270667919549415
192099,443111,172,2475358,0.0069484898749999
192099,443142,1078,2475358,0.0435492563095924
192099,4431M,495,2475358,0.0199971074890985
192099,44413,125,2475358,0.00504977461845923
192099,4441Z,389,2475358,0.0157148986126451
192099,4442,114,2475358,0.00460539445203482
192099,4451,575,2475358,0.0232289632449125
192099,44511,251,2475358,0.0101399474338661
192099,4452,430,2475358,0.0173712246874998
192099,44611,1253,2475358,0.0506189407754353
192099,446Z,773,2475358,0.0312278062405519
192099,447,162,2475358,0.00654450790552316
192099,4481,729,2475358,0.0294502855748542
192099,44821,149,2475358,0.0060193313452034
192099,448ZM,94,2475358,0.00379743051308134
192099,4511M,95,2475358,0.00383782871002901
192099,45121,53,2475358,0.00214110443822671
192099,45211,301,2475358,0.0121598572812498
192099,4523,155,2475358,0.00626172052688944
192099,4533,120,2475358,0.00484778363372086
192099,4539,366,2475358,0.0147857400828486
192099,454110,1924,2475358,0.0777261309273245
192099,454111,1781,2475358,0.0719491887638071
192099,454112,57,2475358,0.00230269722601741
192099,454113,178,2475358,0.00719087905668594
192099,45431,76,2475358,0.00307026296802321
192099,45439,563,2475358,0.0227441848815404
192099,481,462,2475358,0.0186639669898253
192099,483,105,2475358,0.00424181067950575
192099,484,214,2475358,0.0086452141468022
192099,4853,67,2475358,0.00270667919549415
192099,486,118,2475358,0.00476698723982551
192099,488,740,2475358,0.0298946657412786
192099,491,297,2475358,0.0119982644934591
192099,492,101,2475358,0.00408021789171506
192099,493,42,2475358,0.0016967242718023
192099,4MS,90,2475358,0.00363583772529065
192099,51111,189,2475358,0.00763525922311035
192099,5111Z,1573,2475358,0.0635463637986909
192099,5112,2357,2475358,0.0952185502056672
192099,5121,721,2475358,0.0291270999992728
192099,515,755,2475358,0.0305006386954937
